IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,ME62271,ME62152,ME62215,ME62143,ME62230,ME62095,ME62076,ME62030,ME62171,ME62301,ME62194,ME62344,ME62320,ME62296,ME62271_S,ME62152_S,ME62215_S,ME62143_S,ME62230_S,ME62095_S,ME62076_S,ME62030_S,ME62171_S,ME62301_S,ME62194_S,ME62344_S,ME62320_S,ME62296_S,BSBG01,BSBGHER,BSBGSSB,BSBGSB,BSBGSLM,BSBGICM,BSBGDML,BSBGSCM,BSBGSVM,BSBGSEC,BSBG01_Z,BSBGHER_Z,BSBGSSB_Z,BSBGSB_Z,BSBGSLM_Z,BSBGICM_Z,BSBGDML_Z,BSBGSCM_Z,BSBGSVM_Z,BSBGSEC_Z
158,11,5068,506809,50680919,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14.171,66.82,156.662,46.232,24.237,36.312,17.297,28.784,14.213,24.875,68.184,181.762,61.141,66.856,1,7.34568,7.73555,9.28593,7.13627,8.51896,8.95449,8.25602,3.03682,5.41269,0,-1.88063718,-0.87683819,-0.938721121,-1.141758074,-0.637795019,-0.774046222,-0.388493869,-2.799507072,-1.548610482
158,10,5069,506907,50690708,1,1,1,1,0,1,1,0,0,1,1,1,1,1,35.929,83.279,155.76,140.237,42.556,47.951,21.805,27.139,35.632,85.365,55.73,24.829,50.315,50.56,1,10.84499,8.89725,12.93734,8.57095,8.82274,14.67371,7.34181,7.70526,8.99128,0,0.29614548,-0.200345413,1.062742058,-0.354776699,-0.484273509,1.99930801,-0.783550518,-0.281238009,0.24310672
158,11,5069,506907,50690725,1,1,0,1,1,1,1,1,1,1,1,1,1,1,27.622,53.2,97.496,151.752,18.448,43.241,12.375,71.225,12.112,62.19,34.56,79.545,71.993,66.815,2,11.19079,10.70956,12.93734,13.84849,13.01885,13.1082,15.85188,13.48293,7.28369,1,0.511254014,0.855017095,1.062742058,2.540172477,1.636317524,1.240163619,2.893897487,2.835376453,-0.611844078
158,10,5070,507004,50700408,1,1,1,1,1,1,1,0,1,1,1,1,1,1,26.886,99.855,154.007,26.338,38.794,46.525,17.139,114.513,28.976,53.807,60.49,21.917,31.803,215.627,1,13.51543,6.36071,9.14642,8.94763,8.51896,10.31153,9.89515,9.08085,9.52551,0,1.957320822,-1.677448786,-1.015191342,-0.148152125,-0.637795019,-0.115992741,0.319821733,0.460788394,0.510583319
158,11,5070,507004,50700409,0,0,0,0,0,1,1,1,0,0,1,1,0,0,32.43,37.717,127.194,69.944,43.235,69.085,27.319,69.948,68.995,49.893,119.248,46.124,70.272,132.575,1,9.03613,7.40784,12.93734,7.71308,7.73983,13.1082,5.04751,5.39638,6.87554,0,-0.829074944,-1.067673559,1.062742058,-0.825353909,-1.03154449,1.240163619,-1.774984073,-1.526703533,-0.816195338
158,10,5070,507004,50700424,1,1,1,1,1,1,1,0,1,1,1,1,1,1,11.255,15.077,82.511,41.423,9.988,31.205,15.17,106.158,15.652,41.975,59.268,16.12,40.994,51.782,2,10.84499,7.08155,12.93734,8.76139,10.38389,11.61733,7.678,9.35676,5.41269,1,0.29614548,-1.257682019,1.062742058,-0.250312475,0.304685954,0.517213527,-0.638273071,0.609620899,-1.548610482
158,11,5070,507004,50700425,0,1,0,1,0,0,1,0,0,0,1,0,0,0,67.425,45.056,25.322,54.091,18.474,17.378,18.868,11.952,22.315,15.22,79.808,47.241,11.407,75.176,2,9.03613,7.08155,9.92809,7.95043,7.04464,10.31153,9.6723,3.03682,8.52147,1,-0.829074944,-1.257682019,-0.586731179,-0.695157608,-1.382873144,-0.115992741,0.223521786,-2.799507072,0.007883725
158,10,5071,507103,50710305,0,0,0,0,0,0,0,1,0,0,1,1,0,1,18.018,35,280.95,46.087,30.025,53.299,20.365,88.414,10.712,22.925,90.037,90.286,57.977,72.857,2,9.03613,10.00496,12.93734,10.05658,10.38389,12.25252,9.6723,8.82228,12.56518,1,-0.829074944,0.444707367,1.062742058,0.46015286,0.304685954,0.825228759,0.223521786,0.321309504,2.032475748
158,11,5071,507103,50710306,0,0,0,0,1,1,1,1,0,0,1,1,0,1,45.225,33.288,160.501,129.452,27.573,57.032,41.188,45.383,21.378,30.778,75.493,39.863,57.038,107.407,2,8.3581,8.89725,12.93734,9.4964,9.52219,12.25252,7.97991,8.82228,6.87554,1,-1.25085065,-0.200345413,1.062742058,0.152870939,-0.130791975,0.825228759,-0.507809006,0.321309504,-0.816195338
158,10,5071,507103,50710321,1,1,0,1,0,0,0,0,0,1,0,1,1,0,22.04,72.625,198.706,145.423,12.639,65.531,19.566,90.072,29.631,38.248,64.552,20.605,37.157,28.174,1,7.56439,11.62252,12.93734,8.76139,9.92675,14.67371,8.76168,7.10653,6.87554,0,-1.744586319,1.386661104,1.062742058,-0.250312475,0.073660794,1.99930801,-0.16998352,-0.604207402,-0.816195338
158,11,5072,507207,50720715,1,1,0,0,1,1,1,0,1,0,1,1,0,0,93.386,28.92,34.032,39.832,17.488,23.968,25.144,10.001,22.416,27.303,41.72,30.736,23.759,81.616,2,8.3581,8.08091,12.93734,8.16805,7.04464,10.31153,6.95612,7.30474,8.99128,1,-1.25085065,-0.675724696,1.062742058,-0.575784029,-1.382873144,-0.115992741,-0.95021835,-0.497288151,0.24310672
158,10,5073,507317,50731701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.288,25.655,88.153,25.936,20.015,38.112,15.009,44.911,13.529,43.856,61.103,51.705,102.128,68.471,1,11.48712,9.40801,12.93734,10.05658,10.92487,12.25252,9.45004,9.98068,7.68313,0,0.695589213,0.097085465,1.062742058,0.46015286,0.578081393,0.825228759,0.127476795,0.946178386,-0.411853714
158,11,5073,507317,50731702,1,1,1,1,1,1,1,0,1,1,1,1,1,1,22.422,37.016,76.152,28.136,10.737,31.848,12.416,43.584,9.89,47.293,45.897,31.583,75.8,98.292,1,12.25657,8.89725,11.18784,9.4964,9.15605,11.61733,10.35323,8.57829,12.56518,0,1.174233693,-0.200345413,0.103781045,0.152870939,-0.315828402,0.517213527,0.517771383,0.189695417,2.032475748
158,10,5073,507317,50731717,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8.68,24.2,102.328,93.912,104.313,23.04,38.216,24.183,19.337,24.104,47.055,27.952,51.649,43.208,1,10.84499,8.46096,9.56975,9.13133,8.82274,9.71101,10.12116,9.35676,12.56518,0,0.29614548,-0.454410175,-0.783149635,-0.04738507,-0.484273509,-0.407195857,0.417487207,0.609620899,2.032475748
158,11,5073,507317,50731718,0,0,0,0,1,0,0,0,0,0,1,0,0,0,49.54,41.128,42.056,37.28,9.855,7.281,6.167,16.97,15.333,26.2,60.091,24.136,10.056,36.344,2,8.3581,3.9244,12.93734,7.95043,3.69568,14.67371,6.49606,3.03682,12.56518,1,-1.25085065,-3.096185222,1.062742058,-0.695157608,-3.075339392,1.99930801,-1.149023616,-2.799507072,2.032475748
158,11,5074,507405,50740503,1,1,1,1,1,1,1,1,1,1,1,0,1,1,29.301,34.633,139.887,214.621,21.539,64.105,12.519,45.591,12.944,42.784,19.841,37.255,24.737,52.456,2,10.84499,13.27199,12.93734,12.72711,11.65115,11.10343,15.85188,9.08085,10.1686,1,0.29614548,2.347196992,1.062742058,1.925049123,0.945122022,0.268014032,2.893897487,0.460788394,0.8325636
158,10,5074,507405,50740518,1,1,1,1,1,1,1,0,1,1,1,0,1,1,15.877,23.289,73.129,30.192,22.944,51.541,24.164,21.678,16.985,49.569,155.049,63.231,45.719,42.192,1,10.84499,13.27199,9.92809,10.89898,9.15605,10.31153,11.75008,12.04145,9.52551,0,0.29614548,2.347196992,-0.586731179,0.922244135,-0.315828402,-0.115992741,1.121390771,2.057807396,0.510583319
158,11,5074,507405,50740519,1,1,1,0,0,1,1,0,1,0,1,1,1,1,34.948,29.481,194.472,68.647,15.616,22.16,22.552,54.107,20.102,17.8,60.728,32.583,34.56,67.304,1,9.64761,8.89725,12.93734,8.37412,7.98224,12.25252,8.51577,7.70526,7.68313,0,-0.448697366,-0.200345413,1.062742058,-0.462746103,-0.909037579,0.825228759,-0.276248362,-0.281238009,-0.411853714
158,10,5075,507508,50750803,0,1,0,1,1,1,1,1,1,1,1,0,1,1,19.593,42.355,176.112,121.925,16.519,35.736,22.473,118.907,11.877,44.331,48.854,50.589,66.515,112.591,1,11.48712,8.46096,9.05015,10.05658,11.65115,10.31153,10.12116,8.12441,6.11274,0,0.695589213,-0.454410175,-1.067960234,0.46015286,0.945122022,-0.115992741,0.417487207,-0.055138395,-1.198111647
158,11,5075,507508,50750804,1,1,0,1,1,1,1,1,1,1,1,1,1,1,29.966,95.121,132.886,72.914,29.931,51.036,14.153,104.996,10.68,58.104,41.936,30.487,79.585,46.066,1,9.03613,11.62252,11.18784,10.67004,13.01885,14.67371,10.59469,8.12441,6.87554,0,-0.829074944,1.386661104,0.103781045,0.796661067,1.636317524,1.99930801,0.62211325,-0.055138395,-0.816195338
158,10,5075,507508,50750819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.222,31.705,91.353,47.914,88.609,42.19,18.4,45.201,12.509,84.259,33.728,32.797,51.722,37.812,2,13.51543,10.00496,10.41803,7.95043,13.01885,12.25252,9.22591,7.30474,12.56518,1,1.957320822,0.444707367,-0.318178245,-0.695157608,1.636317524,0.825228759,0.030623723,-0.497288151,2.032475748
158,11,5075,507508,50750820,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21.867,35.872,85.2,73.095,19.957,33.743,28.797,29.348,20.512,57.259,39.825,21.496,66.511,89.896,2,10.23835,8.08091,12.93734,8.94763,8.82274,11.10343,8.76168,7.78982,7.68313,1,-0.081221325,-0.675724696,1.062742058,-0.148152125,-0.484273509,0.268014032,-0.16998352,-0.235624306,-0.411853714
158,10,5076,507604,50760406,1,1,0,1,1,1,1,0,1,1,1,1,1,1,47.121,25.272,138.249,26.368,54.959,33.727,17.432,18.568,19.601,40.231,42.872,31.486,80.842,60.489,2,11.48712,10.00496,11.18784,7.71308,10.92487,14.67371,8.25602,7.91135,12.56518,1,0.695589213,0.444707367,0.103781045,-0.825353909,0.578081393,1.99930801,-0.388493869,-0.170068095,2.032475748
158,11,5076,507604,50760407,0,1,1,0,1,1,1,0,1,0,1,1,0,1,36.119,70.418,130.471,114.16,75.768,46.191,21.344,54.184,21.225,53.136,58.128,55.632,91.184,59.378,2,11.48712,7.40784,12.93734,10.05658,8.82274,11.61733,10.12116,8.12441,5.41269,1,0.695589213,-1.067673559,1.062742058,0.46015286,-0.484273509,0.517213527,0.417487207,-0.055138395,-1.548610482
158,10,5076,507604,50760422,1,0,0,1,1,1,1,0,1,0,1,1,1,1,26.477,38.891,102.078,164.223,22.064,27.184,25.303,20.735,15.292,69.077,40.335,40.921,52.592,62.264,1,10.23835,10.70956,12.93734,12.15847,13.01885,14.67371,13.19086,11.3019,10.1686,0,-0.081221325,0.855017095,1.062742058,1.613126542,1.636317524,1.99930801,1.743993586,1.6588763,0.8325636
158,10,5077,507702,50770214,1,1,1,1,1,0,1,1,0,1,1,0,0,0,107.158,58.826,242.415,38.167,62.492,27.134,32.358,54.709,29.647,80.283,57.615,96.188,80.181,104.498,2,7.34568,7.73555,11.18784,8.57095,7.98224,9.71101,8.99736,7.70526,7.28369,1,-1.88063718,-0.87683819,0.103781045,-0.354776699,-0.909037579,-0.407195857,-0.068139359,-0.281238009,-0.611844078
158,11,5077,507702,50770215,1,1,1,1,1,1,1,1,1,0,1,0,1,1,19.606,27.41,135.234,81.416,63.15,26.81,19.625,102.4,23.011,34.684,43.52,30.828,73.962,105.624,2,9.64761,8.08091,12.93734,9.13133,9.92675,7.82995,8.76168,7.70526,6.44721,1,-0.448697366,-0.675724696,1.062742058,-0.04738507,0.073660794,-1.319356206,-0.16998352,-0.281238009,-1.030650258
158,10,5078,507808,50780809,1,0,1,0,1,1,1,1,1,1,1,1,1,1,20.527,31.592,96.649,24.687,18.96,61.04,23.226,52.477,6.864,21.256,28.384,19.976,17.647,37.418,2,11.48712,10.70956,12.93734,12.15847,13.01885,11.61733,11.12082,8.34615,8.09086,1,0.695589213,0.855017095,1.062742058,1.613126542,1.636317524,0.517213527,0.849469279,0.064473505,-0.207712738
158,11,5078,507808,50780810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.462,43.11,126.735,25.736,56.664,20.72,18.227,26.509,26.768,56.667,47.551,34.555,32.303,64.491,2,8.99877,10.70956,12.93734,12.15847,13.01885,11.10343,10.84951,10.34734,10.1686,1,-0.852315126,0.855017095,1.062742058,1.613126542,1.636317524,0.268014032,0.732228361,1.143963628,0.8325636
158,10,5078,507808,50780825,1,1,1,0,0,1,1,1,1,1,1,1,1,1,14.632,41.43,105.199,75.503,80.715,29.063,26.063,73.97,14.16,45.23,50.756,47.908,21.192,71.167,1,10.23835,9.40801,11.18784,10.89898,11.65115,13.1082,9.89515,8.34615,7.68313,0,-0.081221325,0.097085465,0.103781045,0.922244135,0.945122022,1.240163619,0.319821733,0.064473505,-0.411853714
158,11,5078,507808,50780826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.776,32.253,154.332,62.999,64.986,46.398,11.601,81.09,7.552,58.218,41.972,16.78,42.259,110.24,1,11.48712,10.70956,12.93734,8.76139,10.38389,13.1082,9.45004,8.82228,12.56518,0,0.695589213,0.855017095,1.062742058,-0.250312475,0.304685954,1.240163619,0.127476795,0.321309504,2.032475748
158,10,5079,507905,50790514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.78,59.649,77.878,48.826,77.851,48.718,20.758,43.176,23.449,52.44,55.358,45.674,43.704,109.248,2,10.84499,8.89725,8.50552,11.42832,10.38389,11.10343,13.19086,9.08085,6.87554,1,0.29614548,-0.200345413,-1.366490635,1.212609039,0.304685954,0.268014032,1.743993586,0.460788394,-0.816195338
158,10,5080,508001,50800104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.842,86.471,41.723,27.548,15.083,19.867,12.866,41.143,12.76,50.969,41.608,26.014,48.799,46.111,2,10.84499,8.89725,8.84686,12.15847,11.65115,11.10343,11.41779,8.57829,8.52147,1,0.29614548,-0.200345413,-1.179390462,1.613126542,0.945122022,0.268014032,0.977798627,0.189695417,0.007883725
158,11,5080,508001,50800105,0,1,0,1,1,1,1,1,1,0,1,1,1,1,48.746,42.2,52.354,93.007,28.585,30.927,35.937,44.16,29.822,21.099,173.867,56.749,37.783,63.32,1,10.84499,11.62252,12.93734,10.05658,10.92487,12.25252,9.22591,7.70526,6.87554,0,0.29614548,1.386661104,1.062742058,0.46015286,0.578081393,0.825228759,0.030623723,-0.281238009,-0.816195338
158,11,5080,508001,50800121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45.737,42.475,144.289,87.122,12.639,25.573,20.345,92.572,47.367,116.304,56.213,144.383,88.729,80.189,2,10.23835,10.70956,12.93734,12.15847,9.52219,14.67371,14.06165,11.3019,9.52551,1,-0.081221325,0.855017095,1.062742058,1.613126542,-0.130791975,1.99930801,2.120287194,1.6588763,0.510583319
158,10,5081,508101,50810101,1,0,0,0,0,0,0,1,0,1,1,0,0,0,54.773,62.329,191.063,60.639,55.224,4.857,43.6,66.756,10.791,77.272,45.304,42.248,20.12,94.432,1,9.03613,8.08091,8.50552,8.76139,8.82274,10.67499,6.49606,7.10653,12.56518,0,-0.829074944,-0.675724696,-1.366490635,-0.250312475,-0.484273509,0.060255651,-1.149023616,-0.604207402,2.032475748
158,11,5081,508101,50810102,0,0,0,0,0,0,1,1,1,0,0,0,0,0,28.155,40.769,121.15,37.523,70.639,25.255,30.929,42.033,20.048,30.783,82.393,58.719,9.136,51.76,1,6.52207,9.40801,9.28593,9.68014,8.82274,9.3539,9.45004,8.34615,12.56518,0,-2.392972459,0.097085465,-0.938721121,0.253659936,-0.484273509,-0.580365018,0.127476795,0.064473505,2.032475748
158,10,5081,508101,50810117,1,1,1,1,1,1,1,1,0,1,1,1,1,1,46.748,68.093,113.793,176.175,96.782,55.414,78.085,61.05,35.241,101.872,71.785,79.816,56.114,73.926,2,12.25657,10.00496,12.93734,11.75478,9.92675,12.25252,12.13375,9.35676,8.99128,1,1.174233693,0.444707367,1.062742058,1.391685864,0.073660794,0.825228759,1.287185703,0.609620899,0.24310672
158,11,5081,508101,50810118,0,1,0,0,1,1,1,1,1,0,1,0,1,1,20.437,104.161,238.199,42.832,24.904,49.728,22.768,123.809,24.311,54.008,96.984,46.984,119.512,69.312,2,8.3581,10.00496,12.93734,12.15847,13.01885,14.67371,10.59469,9.08085,10.1686,1,-1.25085065,0.444707367,1.062742058,1.613126542,1.636317524,1.99930801,0.62211325,0.460788394,0.8325636
158,11,5082,508201,50820101,1,0,1,1,1,1,1,1,1,1,1,1,1,1,31.248,31.354,128.231,26.16,10.735,21.6,13.896,65.937,11.152,62.177,33.431,31.567,26.106,64.495,1,7.56439,11.62252,8.84686,10.05658,8.82274,10.67499,10.12116,8.12441,7.68313,0,-1.744586319,1.386661104,-1.179390462,0.46015286,-0.484273509,0.060255651,0.417487207,-0.055138395,-0.411853714
158,10,5082,508201,50820116,0,1,1,1,1,0,1,1,1,0,0,0,0,0,33.809,69.512,91.763,67.492,63.96,74.283,46.413,31.465,12.32,30.879,72.375,51.017,12.56,42.371,2,10.23835,10.70956,9.56975,8.76139,9.92675,10.31153,6.49606,8.82373,11.02143,1,-0.081221325,0.855017095,-0.783149635,-0.250312475,0.073660794,-0.115992741,-1.149023616,0.322091669,1.259555846
158,11,5082,508201,50820117,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26.702,94.257,75.12,49.743,7.552,12.56,30.513,55.176,18.544,19.503,64.952,96.177,3.704,67.4,2,10.23835,7.73555,7.54198,7.95043,13.01885,10.67499,6.95612,6.01079,7.68313,1,-0.081221325,-0.87683819,-1.894639989,-0.695157608,1.636317524,0.060255651,-0.95021835,-1.19527597,-0.411853714
158,10,5083,508306,50830604,1,1,0,0,0,0,1,0,0,0,1,1,0,0,75.384,69.681,105.743,32.408,13.521,21.399,8.344,41.295,7.002,49.671,34.976,52.211,4.204,157.266,2,10.84499,7.40784,10.41803,7.95043,13.01885,7.82995,6.49606,6.01079,8.99128,1,0.29614548,-1.067673559,-0.318178245,-0.695157608,1.636317524,-1.319356206,-1.149023616,-1.19527597,0.24310672
158,11,5083,508306,50830605,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.104,59.636,65.014,31.807,18.2,11.464,19.728,32.256,7.481,26.015,37.585,11.814,9.697,70.438,2,9.03613,10.00496,12.93734,7.13627,7.04464,9.99445,5.04751,6.7011,12.56518,1,-0.829074944,0.444707367,1.062742058,-1.141758074,-1.382873144,-0.269750624,-1.774984073,-0.822906117,2.032475748
158,11,5083,508306,50830621,0,0,0,0,1,0,1,1,0,0,1,0,0,0,20.78,95.959,78.248,56.832,6.544,20.078,24.644,23.164,8.221,26.688,53.496,35.48,4.264,54.872,1,10.23835,8.89725,12.93734,5.09484,8.24029,9.71101,3.27793,8.82228,9.52551,0,-0.081221325,-0.200345413,1.062742058,-2.261566942,-0.778626671,-0.407195857,-2.539670902,0.321309504,0.510583319
158,10,5084,508407,50840706,1,1,0,0,1,0,1,1,1,0,1,0,1,1,48.944,72.04,80.688,60.744,23.177,56.976,21.151,31.464,31.128,32.336,94.832,38.672,42.465,41.855,1,13.30161,8.46096,9.56975,7.44727,7.50516,11.10343,8.25602,7.91135,10.1686,0,1.824311838,-0.454410175,-0.783149635,-0.971161699,-1.150139831,0.268014032,-0.388493869,-0.170068095,0.8325636
158,11,5084,508407,50840707,1,1,1,0,1,1,1,1,1,0,1,1,0,1,20.464,80.824,246.961,77.089,59.512,27.711,25.457,59.144,12.504,40.689,59.792,18.913,73.861,69.588,1,9.64761,9.40801,12.93734,5.09484,7.98224,11.10343,5.04751,3.03682,8.09086,0,-0.448697366,0.097085465,1.062742058,-2.261566942,-0.909037579,0.268014032,-1.774984073,-2.799507072,-0.207712738
158,10,5085,508519,50851902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39.665,45.994,118.863,35.788,34.47,62.45,27.512,93.487,24.569,75.677,117.854,110.891,92.103,72.76,2,13.51543,10.70956,8.50552,12.15847,13.01885,8.15891,12.13375,8.82228,9.52551,1,1.957320822,0.855017095,-1.366490635,1.613126542,1.636317524,-1.159837494,1.287185703,0.321309504,0.510583319
158,10,5085,508519,50851918,1,1,1,1,1,1,1,1,1,0,1,1,1,1,53.817,71.703,271.407,328.812,18.573,56.625,21.637,47.022,13.399,61.752,164.04,46.879,26.529,80.688,1,9.64761,8.46096,9.92809,7.71308,8.82274,10.31153,8.25602,7.91135,6.44721,0,-0.448697366,-0.454410175,-0.586731179,-0.825353909,-0.484273509,-0.115992741,-0.388493869,-0.170068095,-1.030650258
158,11,5085,508519,50851919,1,1,1,1,1,1,1,0,1,1,1,1,1,0,21.693,31.281,142.492,106.464,11.867,25.421,13.808,96.287,13.049,42.857,72.846,32.869,46.787,190.144,1,8.3581,10.70956,12.93734,9.4964,8.24029,12.25252,9.6723,7.30474,10.1686,0,-1.25085065,0.855017095,1.062742058,0.152870939,-0.778626671,0.825228759,0.223521786,-0.497288151,0.8325636
158,10,5086,508616,50861613,1,0,1,1,0,1,1,0,1,0,1,1,1,0,22.664,32.64,605.909,72.812,18.583,38.049,18.88,23.751,14.976,69.375,46.937,38.873,63.879,49.816,1,10.26525,8.08091,12.93734,5.09484,8.82274,14.67371,6.95612,5.72855,8.52147,0,-0.064487896,-0.675724696,1.062742058,-2.261566942,-0.484273509,1.99930801,-0.95021835,-1.347523029,0.007883725
158,11,5086,508616,50861614,0,0,1,0,0,0,1,1,0,0,1,0,0,0,25.823,37.841,37.008,29.087,12.936,23.706,23.534,52.241,10.794,10.485,61.655,42.709,22.118,126.711,1,8.3581,8.08091,12.93734,5.09484,8.24029,10.67499,6.95612,6.90631,7.28369,0,-1.25085065,-0.675724696,1.062742058,-2.261566942,-0.778626671,0.060255651,-0.95021835,-0.712210896,-0.611844078
158,10,5087,508702,50870203,1,1,0,0,0,1,0,1,1,1,1,0,0,0,77.583,80.688,70.463,45.521,15.808,56.16,51.664,41.54,19.22,41.639,51.457,36.168,24.967,90.128,2,9.64761,8.46096,10.41803,8.76139,7.98224,10.31153,9.22591,7.10653,6.87554,1,-0.448697366,-0.454410175,-0.318178245,-0.250312475,-0.909037579,-0.115992741,0.030623723,-0.604207402,-0.816195338
158,10,5087,508702,50870219,0,1,0,0,0,0,1,1,1,1,0,0,1,0,15.655,121.032,274.855,102.905,14.823,59.856,40.729,90.103,12.984,59.143,29.08,31.745,41.92,46.368,1,10.23835,9.40801,12.93734,8.94763,9.15605,9.99445,9.05298,6.7011,7.68313,0,-0.081221325,0.097085465,1.062742058,-0.148152125,-0.315828402,-0.269750624,-0.044104344,-0.822906117,-0.411853714
158,11,5087,508702,50870220,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30.465,75.087,82.631,57.544,21.954,18.471,17.696,40.256,43.736,39.28,49.424,94.743,15.608,121.56,1,9.03613,9.40801,12.93734,8.37412,11.65115,10.31153,9.22591,7.10653,4.65316,0,-0.829074944,0.097085465,1.062742058,-0.462746103,0.945122022,-0.115992741,0.030623723,-0.604207402,-1.928889577
158,10,5087,508709,50870908,0,1,0,1,0,0,1,0,0,0,0,0,0,0,36.552,31.24,109.064,19.248,5.943,2.409,6.519,66.505,11.464,19.553,5.991,72.92,6.639,38.585,1,11.48712,11.62252,9.92809,6.74882,13.01885,11.61733,6.49606,8.82228,7.68313,0,0.695589213,1.386661104,-0.586731179,-1.354290439,1.636317524,0.517213527,-1.149023616,0.321309504,-0.411853714
158,11,5087,508709,50870909,0,1,0,0,1,0,1,1,1,1,1,1,1,1,60.123,37.367,169.608,122.268,15.189,43.12,21.152,40.735,11.336,56.592,170.384,122.305,72.543,84.4,1,8.99877,8.46096,10.41803,6.198,7.73983,14.67371,7.678,4.96949,7.68313,0,-0.852315126,-0.454410175,-0.318178245,-1.656438012,-1.03154449,1.99930801,-0.638273071,-1.756978289,-0.411853714
158,11,5088,508809,50880911,1,1,1,0,1,1,1,1,1,0,1,1,1,1,39.944,30.815,106.046,61.192,26.555,26.756,37.613,49.434,14.752,54.941,88.287,35.617,161.383,59.213,2,10.84499,5.2588,11.18784,6.198,5.53064,11.61733,5.04751,7.50425,7.68313,1,0.29614548,-2.319124052,0.103781045,-1.656438012,-2.148004379,0.517213527,-1.774984073,-0.389667648,-0.411853714
158,11,5088,508809,50880927,1,1,0,1,0,1,1,1,1,0,1,1,1,0,23.482,51.479,151.328,58.344,37.196,23.371,15.484,79.621,17.268,18.34,48.367,26.833,56.822,123.658,1,9.64761,10.70956,9.92809,9.68014,10.92487,9.45061,9.45004,8.34615,9.52551,0,-0.448697366,0.855017095,-0.586731179,0.253659936,0.578081393,-0.533468573,0.127476795,0.064473505,0.510583319
158,11,5089,508903,50890308,1,1,0,1,0,1,1,0,1,1,1,0,1,1,10.128,48.552,220.857,16.088,19.264,63.807,31.528,32.536,28.609,44.632,35.055,51.298,54.711,66.904,2,9.03613,8.46096,12.93734,9.13133,7.50516,8.70559,7.678,6.90631,7.28369,1,-0.829074944,-0.454410175,1.062742058,-0.04738507,-1.150139831,-0.894742377,-0.638273071,-0.712210896,-0.611844078
158,10,5089,508903,50890323,1,1,0,0,1,0,0,0,0,0,1,1,0,0,26.96,109.2,147.457,6.983,2.544,2.192,2.24,29.384,3.193,11.711,81.753,32.768,4.672,43.52,1,8.3581,7.73555,9.56975,8.37412,7.04464,8.15891,8.99736,6.90631,7.68313,0,-1.25085065,-0.87683819,-0.783149635,-0.462746103,-1.382873144,-1.159837494,-0.068139359,-0.712210896,-0.411853714
158,10,5090,509004,50900409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.497,43.631,118.431,42.821,23.257,26.992,19.073,50.191,16.155,45.4,39.441,42.551,25.144,38.048,1,10.84499,8.89725,10.41803,8.16805,8.82274,11.10343,7.678,6.7011,6.87554,0,0.29614548,-0.200345413,-0.318178245,-0.575784029,-0.484273509,0.268014032,-0.638273071,-0.822906117,-0.816195338
158,10,5090,509004,50900425,1,1,1,1,1,1,1,0,1,0,1,1,1,1,18,73.335,55.888,22.439,13.323,56.351,45.372,72.074,14.416,69.969,32.008,26.216,52.656,49.824,2,8.3581,8.08091,9.56975,8.16805,8.51896,11.61733,9.22591,7.91135,6.87554,1,-1.25085065,-0.675724696,-0.783149635,-0.575784029,-0.637795019,0.517213527,0.030623723,-0.170068095,-0.816195338
158,11,5090,509004,50900426,0,0,0,1,0,1,1,1,1,0,1,1,1,1,27.193,42.186,145.346,36.527,41.081,54.006,16.296,39.401,25.578,119.447,62.759,65.897,38.033,93.614,2,10.26525,10.00496,10.41803,8.37412,10.92487,12.25252,6.95612,8.57829,5.9732,1,-0.064487896,0.444707367,-0.318178245,-0.462746103,0.578081393,0.825228759,-0.95021835,0.189695417,-1.267976096
158,10,5091,509105,50910505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.632,32.095,52.649,8.816,21.848,21.513,16.511,113.054,13.591,46.232,11.192,26.971,160.628,17.538,2,9.64761,7.40784,7.64418,9.4964,8.82274,9.45061,9.45004,10.34734,8.99128,1,-0.448697366,-1.067673559,-1.83862066,0.152870939,-0.484273509,-0.533468573,0.127476795,1.143963628,0.24310672
158,11,5091,509105,50910506,1,0,1,1,1,1,1,0,1,0,1,0,1,1,17.892,36.728,307.06,145.565,14.688,73.065,15.866,63.758,56.75,59.492,59.573,104.095,67.282,241.347,2,11.19079,8.46096,9.92809,7.95043,13.01885,14.67371,12.59517,7.91135,7.68313,1,0.511254014,-0.454410175,-0.586731179,-0.695157608,1.636317524,1.99930801,1.486578664,-0.170068095,-0.411853714
